Unnamed: 0,Authorization Group,Bus. Transac. Type,Calculate Tax,Cash Flow-Relevant Doc.,Cleared Item,Clearing Date,Clearing Entry Date,Clearing Fiscal Year,Country Key,Currency,Debit/Credit ind,Transaction Value,Document Is Back-Posted,Exchange rate,Fiscal Year.1,Fiscal Year.2,Posting period.1,Ref. Doc. Line Item
262,60,RFBU,,False,Not Selected,,,,US,USD,H,-16220.0,,,,2019,3,2
263,60,RFBU,,False,Not Selected,,,,US,USD,H,-23235.5,,,,2019,3,1
264,60,RFBU,,False,Not Selected,,,,US,USD,S,190929.7,,,,2019,3,1
265,60,RFBU,,False,Not Selected,,,,US,USD,S,16064.66,,,,2019,3,1
266,60,RFBU,,False,Not Selected,,,,US,USD,S,239784.0,X,,2009.0,2018,12,1
267,60,RFBU,,False,Not Selected,,,,US,USD,H,-108160.0,X,,2009.0,2018,12,1
268,60,RFBU,,False,Not Selected,,,,US,USD,H,-2257855.0,X,,2009.0,2018,12,1
269,60,RFBU,,False,Not Selected,,,,US,USD,S,1646495.75,X,,2009.0,2018,12,2
270,60,RFBU,,False,Not Selected,,,,US,USD,H,-18047.29,X,,2011.0,2018,12,1
271,60,RFBU,,False,Not Selected,,,,US,USD,H,-2179878.2,X,,2016.0,2018,12,1
272,60,RFBU,,False,Not Selected,,,,US,USD,H,-1600018.71,X,,2016.0,2018,12,1
273,60,RFBU,,False,Not Selected,,,,US,USD,H,-673577.0,X,,2017.0,2018,12,2
274,60,RFBU,,False,Not Selected,,,,US,USD,H,-237696.0,X,,2017.0,2018,12,1
275,60,RFBU,,False,Not Selected,,,,US,USD,H,-1905756.74,X,,2017.0,2018,12,1
276,60,RFBU,,False,Not Selected,,,,US,USD,H,-114017.8,X,,2017.0,2018,12,1
277,60,RFBU,,False,Not Selected,,,,US,USD,H,-175701.7,X,,2017.0,2018,12,1
278,60,RFBU,,False,Not Selected,,,,US,USD,H,-273388.3,X,,2018.0,2018,12,1
279,60,RFBU,,False,Not Selected,,,,US,USD,H,-623375.27,X,,2018.0,2018,12,1
280,60,RFBU,,False,Not Selected,,,,US,USD,H,-2013571.79,X,,2018.0,2018,12,1
281,60,RFBU,,False,Not Selected,,,,US,USD,H,-43662.0,X,,2018.0,2018,12,1
282,60,RFBU,,False,Not Selected,,,,US,USD,S,20841.0,,,,2019,4,8
283,60,RFBU,,False,Not Selected,,,,US,USD,S,5353.43,,,,2019,4,6
284,60,RFBU,,False,Not Selected,,,,US,USD,S,5113.0,,,,2019,4,2
285,60,RFBU,,False,Not Selected,,,,US,USD,S,21412.74,,,,2019,4,4
286,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,S,552570.0,,,,2019,5,3
287,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,H,-552891.89,,,,2019,4,3
288,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,H,-29057.0,,,,2019,4,2
289,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,S,30408.05,,,,2019,5,2
290,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,S,42331.46,,,,2019,5,3
291,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,H,-44326.84,,,,2019,4,3
292,60,RFAD,,False,Not Selected,,,,US,USD,H,-6274514.81,,,,2019,4,25
293,60,RFAD,,False,Not Selected,,,,US,USD,S,6395744.0,,,,2019,5,25
294,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,S,473936.44,,,,2019,5,2
295,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,H,-471834.2,,,,2019,4,2
296,60,RFAD,,False,Not Selected,,,,US,USD,S,159860.0,,,,2019,5,4
297,60,RFAD,,False,Not Selected,,,,US,USD,H,-171530.71,,,,2019,4,4
298,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,H,-6995314.0,,,,2019,4,68
299,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,S,7119273.0,,,,2019,5,68
300,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,S,157768.08,,,,2019,5,3
301,60,RFAD,,False,Selected,2019-05-01,2019-05-14,2019.0,US,USD,H,-150246.98,,,,2019,4,3
302,60,RFBU,,False,Not Selected,,,,US,USD,H,-30171.91,,,,2019,4,1
303,60,RFAD,,False,Selected,2019-05-15,2019-05-14,2019.0,US,USD,S,36134.15,,,,2019,5,2
304,60,RFAD,,False,Selected,2019-05-15,2019-05-14,2019.0,US,USD,H,-37561.0,,,,2019,4,2
305,60,RFBU,,False,Not Selected,,,,US,USD,H,-176929.83,,,,2019,4,2
306,60,RFBU,,False,Not Selected,,,,US,USD,S,182547.0,,,,2019,4,4
307,60,RFBU,,False,Not Selected,,,,US,USD,H,-310384.09,,,,2019,4,59
308,60,RFBU,,False,Not Selected,,,,US,USD,H,-14256.17,,,,2019,4,3
309,60,RFBU,,False,Not Selected,,,,US,USD,H,-612605.0,,,,2019,4,27
310,60,RFBU,,False,Not Selected,,,,US,USD,H,-3821725.0,,,,2019,4,16
311,60,RFBU,,False,Not Selected,,,,US,USD,H,-1386689.19,,,,2019,4,177
312,60,RFBU,,False,Not Selected,,,,US,USD,S,136088.0,,,,2019,4,2
313,60,RFBU,,False,Not Selected,,,,US,USD,H,-21442.04,,,,2019,4,8
314,60,RFBU,,False,Not Selected,,,,US,USD,H,-5060.09,,,,2019,4,6
315,60,RFBU,,False,Not Selected,,,,US,USD,H,-20981.79,,,,2019,4,4
316,60,RFBU,,False,Not Selected,,,,US,USD,H,-5325.39,,,,2019,4,10
317,60,RFBU,,False,Not Selected,,,,US,USD,H,-23321.0,,,,2019,4,1
318,60,RFBU,,False,Not Selected,,,,US,USD,S,4463.0,X,,2007.0,2018,12,3
319,60,RFBU,,False,Not Selected,,,,US,USD,S,27917.56,X,,2007.0,2018,12,1
320,60,RFBU,,False,Not Selected,,,,US,USD,S,94554.0,X,,2007.0,2018,12,2
321,60,RFBU,,False,Not Selected,,,,US,USD,H,-5376.57,X,,2009.0,2018,12,1
322,60,RFBU,,False,Not Selected,,,,US,USD,H,-99752.62,X,,2009.0,2018,12,1
323,60,RFBU,,False,Not Selected,,,,US,USD,S,109586.83,X,,2009.0,2018,12,2
324,60,RFBU,,False,Not Selected,,,,US,USD,H,-1602084.61,X,,2011.0,2018,12,1
325,60,RFBU,,False,Not Selected,,,,US,USD,H,-1472058.0,X,,2012.0,2018,12,1
326,60,RFBU,,False,Not Selected,,,,US,USD,H,-2290787.84,X,,2016.0,2018,12,1
327,60,RFBU,,False,Not Selected,,,,US,USD,H,-1359345.0,X,,2016.0,2018,12,1
328,60,RFBU,,False,Not Selected,,,,US,USD,H,-264407.0,X,,2017.0,2018,12,3
329,60,RFBU,,False,Not Selected,,,,US,USD,H,-87322.0,X,,2017.0,2018,12,1
330,60,RFBU,,False,Not Selected,,,,US,USD,H,-30155.14,X,,2017.0,2018,12,4
331,60,RFBU,,False,Not Selected,,,,US,USD,H,-28754.87,X,,2017.0,2018,12,2
332,60,RFBU,,False,Not Selected,,,,US,USD,H,-617450.67,X,,2017.0,2018,12,1
333,60,RFBU,,False,Not Selected,,,,US,USD,H,-183714.66,X,,2017.0,2018,12,1
334,60,RFBU,,False,Not Selected,,,,US,USD,H,-1466950.85,X,,2017.0,2018,12,1
335,60,RFBU,,False,Not Selected,,,,US,USD,H,-138774.55,X,,2017.0,2018,12,1
336,60,RFBU,,False,Not Selected,,,,US,USD,H,-1067168.0,X,,2018.0,2018,12,1
337,60,RFBU,,False,Not Selected,,,,US,USD,H,-394389.08,X,,2018.0,2018,12,1
338,60,RFBU,,False,Not Selected,,,,US,USD,H,-1796285.0,X,,2018.0,2018,12,1
339,60,RFBU,,False,Not Selected,,,,US,USD,H,-39701.0,X,,2018.0,2018,12,1
340,60,RFBU,,False,Not Selected,,,,US,USD,S,10281.0,,,,2019,5,2
341,60,RFBU,,False,Not Selected,,,,US,USD,S,42753.0,,,,2019,5,4
342,60,RFAD,,False,Not Selected,,,,US,USD,S,4532237.95,,,,2019,6,23
343,60,RFAD,,False,Not Selected,,,,US,USD,H,-4458502.42,,,,2019,5,23
344,60,RFAD,,False,Selected,2019-06-01,2019-06-14,2019.0,US,USD,H,-2338744.29,,,,2019,5,4
345,60,RFAD,,False,Selected,2019-06-01,2019-06-14,2019.0,US,USD,S,2288521.0,,,,2019,6,4
346,60,RFAD,,False,Not Selected,,,,US,USD,H,-205863.32,,,,2019,5,4
347,60,RFAD,,False,Not Selected,,,,US,USD,S,194407.93,,,,2019,6,4
348,60,RFAD,,False,Selected,2019-06-01,2019-06-14,2019.0,US,USD,S,7893227.0,,,,2019,6,50
349,60,RFAD,,False,Selected,2019-06-01,2019-06-14,2019.0,US,USD,H,-7760610.72,,,,2019,5,50
350,60,RFAD,,False,Selected,2019-06-01,2019-06-14,2019.0,US,USD,H,-125637.57,,,,2019,5,2
351,60,RFAD,,False,Selected,2019-06-01,2019-06-14,2019.0,US,USD,S,124226.86,,,,2019,6,2
352,60,RFBU,,False,Not Selected,,,,US,USD,H,-32064.0,,,,2019,5,1
353,60,RFAD,,False,Selected,2019-06-15,2019-06-14,2019.0,US,USD,H,-51847.0,,,,2019,5,2
354,60,RFAD,,False,Selected,2019-06-15,2019-06-14,2019.0,US,USD,S,51439.12,,,,2019,6,2
355,60,RFBU,,False,Not Selected,,,,US,USD,H,-169679.03,,,,2019,5,2
356,60,RFBU,,False,Not Selected,,,,US,USD,S,184042.0,,,,2019,5,4
357,60,RFBU,,False,Not Selected,,,,US,USD,H,-311064.29,,,,2019,5,60
358,60,RFBU,,False,Not Selected,,,,US,USD,H,-595560.72,,,,2019,5,28
359,60,RFBU,,False,Not Selected,,,,US,USD,H,-1688590.3,,,,2019,5,185
360,60,RFBU,,False,Not Selected,,,,US,USD,H,-3693436.58,,,,2019,5,16
361,60,RFBU,,False,Not Selected,,,,US,USD,H,-20591.61,,,,2019,5,4
362,60,RFBU,,False,Not Selected,,,,US,USD,H,-23149.78,,,,2019,5,2
363,60,RFBU,,False,Not Selected,,,,US,USD,H,-5213.0,,,,2019,5,6
364,60,RFBU,,False,Not Selected,,,,US,USD,H,-18011.0,,,,2019,5,4
365,60,RFBU,,False,Not Selected,,,,US,USD,H,-25299.76,,,,2019,5,2
366,60,RFBU,,False,Not Selected,,,,US,USD,H,-25373.12,,,,2019,5,6
367,60,RFBU,,False,Not Selected,,,,US,USD,H,-26705.0,,,,2019,5,10
368,60,RFBU,,False,Not Selected,,,,US,USD,H,-21501.08,,,,2019,5,8
369,60,RFBU,,False,Not Selected,,,,US,USD,S,36722.64,X,,2010.0,2018,12,1
370,60,RFBU,,False,Not Selected,,,,US,USD,H,-371897.54,X,,2008.0,2018,12,2
371,60,RFBU,,False,Not Selected,,,,US,USD,S,32442.0,X,,2007.0,2018,12,1
372,60,RFBU,,False,Not Selected,,,,US,USD,H,-241118.0,X,,2009.0,2018,12,2
373,60,RFBU,,False,Not Selected,,,,US,USD,S,103878.0,X,,2009.0,2018,12,1
374,60,RFBU,,False,Not Selected,,,,US,USD,S,5607.0,X,,2009.0,2018,12,1
375,60,RFBU,,False,Not Selected,,,,US,USD,S,1574937.0,X,,2011.0,2018,12,1
376,60,RFBU,,False,Not Selected,,,,US,USD,S,18459.0,X,,2011.0,2018,12,1
377,60,RFBU,,False,Not Selected,,,,US,USD,S,173957.86,X,,2011.0,2018,12,3
378,60,RFBU,,False,Not Selected,,,,US,USD,S,87295.4,X,,2011.0,2018,12,2
379,60,RFBU,,False,Not Selected,,,,US,USD,H,-2500969.0,X,,2016.0,2018,12,2
380,60,RFBU,,False,Not Selected,,,,US,USD,H,-1472367.14,X,,2016.0,2018,12,1
381,60,RFBU,,False,Not Selected,,,,US,USD,H,-673991.0,X,,2017.0,2018,12,2
382,60,RFBU,,False,Not Selected,,,,US,USD,H,-236043.58,X,,2017.0,2018,12,1
383,60,RFBU,,False,Not Selected,,,,US,USD,H,-1810021.56,X,,2017.0,2018,12,1
384,60,RFBU,,False,Not Selected,,,,US,USD,H,-124628.12,X,,2017.0,2018,12,1
385,60,RFBU,,False,Not Selected,,,,US,USD,H,-6821537.0,X,,2018.0,2018,12,2
386,60,RFBU,,False,Not Selected,,,,US,USD,H,-408040.15,X,,2018.0,2018,12,1
387,60,RFBU,,False,Not Selected,,,,US,USD,H,-657051.06,X,,2018.0,2018,12,1
388,60,RFBU,,False,Not Selected,,,,US,USD,H,-1671231.0,X,,2018.0,2018,12,1
389,60,RFBU,,False,Not Selected,,,,US,USD,H,-43819.01,X,,2018.0,2018,12,1
390,60,RFAD,,False,Selected,2019-07-01,2019-07-12,2019.0,US,USD,H,-662123.0,,,,2019,6,16
391,60,RFAD,,False,Selected,2019-07-01,2019-07-12,2019.0,US,USD,S,673306.0,,,,2019,7,16
392,60,RFAD,,False,Selected,2019-07-01,2019-07-12,2019.0,US,USD,S,662771.0,,,,2019,7,16
393,60,RFAD,,False,Selected,2019-07-01,2019-07-12,2019.0,US,USD,H,-700371.23,,,,2019,6,16
394,60,RFAD,,False,Not Selected,,,,US,USD,S,4673529.0,,,,2019,7,26
395,60,RFAD,,False,Not Selected,,,,US,USD,H,-4335843.16,,,,2019,6,26
396,60,RFAD,,False,Not Selected,,,,US,USD,H,-192439.0,,,,2019,6,4
397,60,RFAD,,False,Not Selected,,,,US,USD,S,194141.0,,,,2019,7,4
398,60,RFBU,,False,Not Selected,,,,US,USD,S,10484750.0,,,,2019,9,4
399,60,RFBU,,False,Not Selected,,,,US,USD,H,-10987674.0,,,,2019,6,4
400,60,RFAD,,False,Selected,2019-07-01,2019-07-12,2019.0,US,USD,H,-3673333.81,,,,2019,6,28
401,60,RFAD,,False,Selected,2019-07-01,2019-07-12,2019.0,US,USD,S,3631520.0,,,,2019,7,28
402,60,RFBU,,False,Not Selected,,,,US,USD,H,-31261.02,,,,2019,6,1
403,60,RFAD,,False,Selected,2019-07-15,2019-07-12,2019.0,US,USD,H,-64958.24,,,,2019,6,2
404,60,RFAD,,False,Selected,2019-07-15,2019-07-12,2019.0,US,USD,S,64510.63,,,,2019,7,2
405,60,RFBU,,False,Not Selected,,,,US,USD,H,-183655.0,,,,2019,6,2
406,60,RFBU,,False,Not Selected,,,,US,USD,S,183862.0,,,,2019,6,4
407,60,RFBU,,False,Not Selected,,,,US,USD,H,-277625.87,,,,2019,6,73
408,60,RFBU,,False,Not Selected,,,,US,USD,H,-615223.0,,,,2019,6,28
409,60,RFBU,,False,Not Selected,,,,US,USD,H,-3924903.18,,,,2019,6,16
410,60,RFBU,,False,Not Selected,,,,US,USD,H,-1541539.0,,,,2019,6,182
411,60,RFBU,,False,Not Selected,,,,US,USD,H,-20798.72,,,,2019,6,4
412,60,RFBU,,False,Not Selected,,,,US,USD,H,-5229.0,,,,2019,6,6
413,60,RFBU,,False,Not Selected,,,,US,USD,H,-406468.0,,,,2019,6,2
414,60,RFBU,,False,Selected,2019-06-05,2019-06-14,2019.0,US,USD,S,9567.0,,,,2019,6,1
415,60,RFBU,,False,Selected,2019-06-05,2019-06-14,2019.0,US,USD,H,-9479.0,,,,2019,6,1
416,60,RFBU,,False,Not Selected,,,,US,USD,S,28343.03,,,,2019,6,10
417,60,RFBU,,False,Not Selected,,,,US,USD,S,25637.0,,,,2019,6,6
418,60,RFBU,,False,Not Selected,,,,US,USD,S,27101.0,,,,2019,6,2
419,60,RFBU,,False,Not Selected,,,,US,USD,S,538311.0,,,,2019,6,2
420,60,RFBU,,False,Not Selected,,,,US,USD,S,19162.92,,,,2019,6,4
421,60,RFBU,,False,Not Selected,,,,US,USD,S,21581.76,,,,2019,6,8
422,60,RFBU,,False,Not Selected,,,,US,USD,H,-449674.72,X,,2008.0,2018,12,2
423,60,RFBU,,False,Not Selected,,,,US,USD,S,122638.0,X,,2008.0,2018,12,2
424,60,RFBU,,False,Not Selected,,,,US,USD,S,120173.32,X,,2008.0,2018,12,3
425,60,RFBU,,False,Not Selected,,,,US,USD,S,135695.0,X,,2008.0,2018,12,1
426,60,RFBU,,False,Not Selected,,,,US,USD,S,134627.0,X,,2008.0,2018,12,4
427,60,RFBU,,False,Not Selected,,,,US,USD,S,115563.49,X,,2008.0,2018,12,5
428,60,RFBU,,False,Not Selected,,,,US,USD,S,130088.0,X,,2008.0,2018,12,6
429,60,RFBU,,False,Not Selected,,,,US,USD,H,-67469.37,X,,2009.0,2018,12,1
430,60,RFBU,,False,Not Selected,,,,US,USD,H,-2235148.97,X,,2009.0,2018,12,1
431,60,RFBU,,False,Not Selected,,,,US,USD,S,244090.19,X,,2009.0,2018,12,1
432,60,RFBU,,False,Not Selected,,,,US,USD,H,-2241913.94,X,,2016.0,2018,12,1
433,60,RFBU,,False,Not Selected,,,,US,USD,H,-1278210.79,X,,2016.0,2018,12,2
434,60,RFBU,,False,Not Selected,,,,US,USD,H,-672318.78,X,,2017.0,2018,12,1
435,60,RFBU,,False,Not Selected,,,,US,USD,H,-242425.74,X,,2017.0,2018,12,1
436,60,RFBU,,False,Not Selected,,,,US,USD,H,-1506860.0,X,,2017.0,2018,12,1
437,60,RFBU,,False,Not Selected,,,,US,USD,H,-112167.0,X,,2017.0,2018,12,2
438,60,RFBU,,False,Not Selected,,,,US,USD,H,-403061.0,X,,2018.0,2018,12,2
439,60,RFBU,,False,Not Selected,,,,US,USD,H,-667416.25,X,,2018.0,2018,12,2
440,60,RFBU,,False,Not Selected,,,,US,USD,H,-1724216.0,X,,2018.0,2018,12,1
441,60,RFBU,,False,Not Selected,,,,US,USD,H,-41999.37,X,,2018.0,2018,12,1
442,60,RFBU,,False,Not Selected,,,,US,USD,H,-37772.88,X,,2018.0,2018,12,1
443,60,RFAD,,False,Selected,2019-08-01,2019-08-14,2019.0,US,USD,S,601833.0,,,,2019,8,33
444,60,RFAD,,False,Selected,2019-08-01,2019-08-14,2019.0,US,USD,H,-602327.0,,,,2019,7,33
445,60,RFAD,,False,Selected,2019-08-01,2019-08-14,2019.0,US,USD,H,-45968.15,,,,2019,7,3
446,60,RFAD,,False,Selected,2019-08-01,2019-08-14,2019.0,US,USD,S,43905.0,,,,2019,8,3
447,60,RFAD,,False,Not Selected,,,,US,USD,S,5865081.0,,,,2019,8,25
448,60,RFAD,,False,Not Selected,,,,US,USD,H,-5720981.93,,,,2019,7,25
449,60,RFAD,,False,Not Selected,,,,US,USD,S,182389.63,,,,2019,8,4
450,60,RFAD,,False,Not Selected,,,,US,USD,H,-188528.0,,,,2019,7,4
451,60,RFAD,,False,Not Selected,,,,US,USD,H,-4587938.0,,,,2019,7,43
452,60,RFBU,,False,Not Selected,,,,US,USD,H,-51446.44,,,,2019,7,1
453,60,RFAD,,False,Selected,2019-08-15,2019-08-14,2019.0,US,USD,H,-74051.7,,,,2019,7,2
454,60,RFAD,,False,Selected,2019-08-15,2019-08-14,2019.0,US,USD,S,73850.49,,,,2019,8,2
455,60,RFBU,,False,Not Selected,,,,US,USD,H,-171753.0,,,,2019,7,2
456,60,RFBU,,False,Not Selected,,,,US,USD,S,179943.09,,,,2019,7,4
457,60,RFBU,,False,Not Selected,,,,US,USD,H,-615289.21,,,,2019,7,28
458,60,RFBU,,False,Not Selected,,,,US,USD,H,-231059.06,,,,2019,7,44
459,60,RFBU,,False,Not Selected,,,,US,USD,H,-3615462.08,,,,2019,7,16
460,60,RFBU,,False,Not Selected,,,,US,USD,H,-1473516.37,,,,2019,7,190
461,60,RFBU,,False,Not Selected,,,,US,USD,H,-5336.09,,,,2019,7,6
462,60,RFBU,,False,Not Selected,,,,US,USD,H,-20486.0,,,,2019,7,4
463,60,RFBU,,False,Not Selected,,,,US,USD,H,-574009.28,,,,2019,7,2
464,60,RFBU,,False,Not Selected,,,,US,USD,H,-539019.0,,,,2019,7,2
465,60,RFBU,,False,Not Selected,,,,US,USD,S,1955.96,X,,2008.0,2018,12,2
466,60,RFBU,,False,Not Selected,,,,US,USD,S,6402.0,X,,2008.0,2018,12,3
467,60,RFBU,,False,Not Selected,,,,US,USD,H,-1.28,X,,2008.0,2018,12,4
468,60,RFBU,,False,Not Selected,,,,US,USD,S,10874.0,X,,2008.0,2018,12,1
469,60,RFBU,,False,Not Selected,,,,US,USD,H,-41569.0,X,,2009.0,2018,12,2
470,60,RFBU,,False,Not Selected,,,,US,USD,S,2303034.79,X,,2009.0,2018,12,1
471,60,RFBU,,False,Not Selected,,,,US,USD,S,69332.75,X,,2009.0,2018,12,1
472,60,RFBU,,False,Not Selected,,,,US,USD,S,22906.74,X,,2009.0,2018,12,1
473,60,RFBU,,False,Not Selected,,,,US,USD,H,-4214953.67,X,,2011.0,2018,12,1
474,60,RFBU,,False,Not Selected,,,,US,USD,H,-1979832.83,X,,2016.0,2018,12,2
475,60,RFBU,,False,Not Selected,,,,US,USD,H,-1364833.91,X,,2016.0,2018,12,2
476,60,RFBU,,False,Not Selected,,,,US,USD,H,-648489.87,X,,2017.0,2018,12,1
477,60,RFBU,,False,Not Selected,,,,US,USD,H,-229734.33,X,,2017.0,2018,12,1
478,60,RFBU,,False,Not Selected,,,,US,USD,H,-1531009.5,X,,2017.0,2018,12,2
479,60,RFBU,,False,Not Selected,,,,US,USD,H,-95240.0,X,,2017.0,2018,12,2
480,60,RFBU,,False,Not Selected,,,,US,USD,H,-378740.0,X,,2018.0,2018,12,1
481,60,RFBU,,False,Not Selected,,,,US,USD,H,-629910.83,X,,2018.0,2018,12,1
482,60,RFBU,,False,Not Selected,,,,US,USD,H,-1459404.82,X,,2018.0,2018,12,1
483,60,RFBU,,False,Not Selected,,,,US,USD,H,-43080.0,X,,2018.0,2018,12,1
484,60,RFBU,,False,Not Selected,,,,US,USD,H,-2508156.65,X,,2009.0,2018,12,1
485,60,RFBU,,False,Not Selected,,,,US,USD,S,41461.91,X,,2009.0,2018,12,1
486,60,RFBU,,False,Not Selected,,,,US,USD,H,-1446914.0,X,,2010.0,2018,12,1
487,60,RFBU,,False,Not Selected,,,,US,USD,H,-5412178.0,X,,2010.0,2018,12,1
488,60,RFBU,,False,Not Selected,,,,US,USD,S,15536.39,X,,2015.0,2018,12,1
489,60,RFBU,,False,Not Selected,,,,US,USD,H,-2125082.43,X,,2016.0,2018,12,1
490,60,RFBU,,False,Not Selected,,,,US,USD,H,-918884.0,X,,2016.0,2018,12,1
491,60,RFBU,,False,Not Selected,,,,US,USD,S,29272.73,X,,2017.0,2018,12,1
492,60,RFBU,,False,Not Selected,,,,US,USD,H,-603921.0,X,,2017.0,2018,12,1
493,60,RFBU,,False,Not Selected,,,,US,USD,H,-276409.37,X,,2017.0,2018,12,1
494,60,RFBU,,False,Not Selected,,,,US,USD,H,-1902616.58,X,,2017.0,2018,12,1
495,60,RFBU,,False,Not Selected,,,,US,USD,H,-133485.22,X,,2017.0,2018,12,2
496,60,RFBU,,False,Not Selected,,,,US,USD,H,-4643421.0,X,,2018.0,2018,12,1
497,60,RFBU,,False,Not Selected,,,,US,USD,H,-609625.0,X,,2018.0,2018,12,2
498,60,RFBU,,False,Not Selected,,,,US,USD,H,-352732.0,X,,2018.0,2018,12,1
499,60,RFBU,,False,Not Selected,,,,US,USD,H,-1648378.4,X,,2018.0,2018,12,1
500,60,RFBU,,False,Not Selected,,,,US,USD,H,-45047.51,X,,2018.0,2018,12,1
501,60,RFBU,,False,Not Selected,,,,US,USD,H,-446829.21,X,,2007.0,2018,12,1
502,60,RFIV,X,False,Not Selected,,,,US,USD,S,396315.05,,,,2020,4,2
503,60,RFIV,X,False,Not Selected,,,,US,USD,S,654789.0,,,,2020,4,2
504,60,RFIV,X,False,Not Selected,,,,US,USD,S,370902.0,,,,2020,8,2
505,60,RFIV,X,False,Not Selected,,,,US,USD,S,452589.79,,,,2020,12,2
506,60,RFIV,X,False,Not Selected,,,,US,USD,S,184706.85,,,,2021,2,2
507,60,RFAD,,False,Selected,2019-12-01,2019-12-13,2019.0,US,USD,H,-4677695.72,,,,2019,12,7
508,60,RFAD,,False,Selected,2019-12-01,2019-12-13,2019.0,US,USD,S,4668614.31,,,,2019,3,7
509,60,RFBU,,False,Not Selected,,,,US,USD,S,2995741.65,X,,2017.0,2018,12,1
510,60,RFBU,,False,Not Selected,,,,US,USD,S,847200.54,X,,2013.0,2018,12,1
511,60,RFBU,,False,Not Selected,,,,US,USD,S,4091232.59,X,,2014.0,2018,12,1
512,60,RFAD,,False,Selected,2019-04-01,2019-04-12,2019.0,US,USD,S,8649514.0,,,,2019,4,2
513,60,RFAD,,False,Selected,2019-04-01,2019-04-12,2019.0,US,USD,H,-8883207.0,,,,2019,3,2
514,60,RFBU,,False,Not Selected,,,,US,USD,S,94031.27,X,,2013.0,2018,12,1
515,60,RFAD,,False,Selected,2019-04-01,2019-04-12,2019.0,US,USD,H,-509815.15,,,,2019,4,2
516,60,RFAD,,False,Selected,2019-04-01,2019-04-12,2019.0,US,USD,S,541927.99,,,,2019,3,2
517,60,RFBU,,False,Not Selected,,,,US,USD,H,-3405754.2,X,,2009.0,2018,12,1
518,60,RFBU,,False,Not Selected,,,,US,USD,S,2595657.0,X,,2009.0,2018,12,1
519,60,RFBU,,False,Not Selected,,,,US,USD,S,90618.88,X,,2009.0,2018,12,1
520,60,RFBU,,False,Not Selected,,,,US,USD,H,-85847.03,X,,2009.0,2018,12,1
521,60,RFBU,,False,Not Selected,,,,US,USD,S,1372897.0,X,,2010.0,2018,12,2
522,60,RFBU,,False,Not Selected,,,,US,USD,S,5855876.03,X,,2010.0,2018,12,2
523,60,RFBU,,False,Not Selected,,,,US,USD,S,18115.29,X,,2011.0,2018,12,1
524,60,RFBU,,False,Not Selected,,,,US,USD,H,-3991938.0,X,,2011.0,2018,12,1
525,60,RFAD,,False,Selected,2019-06-01,2019-06-14,2019.0,US,USD,H,-409778.4,,,,2019,6,2
526,60,RFAD,,False,Selected,2019-06-01,2019-06-14,2019.0,US,USD,S,400584.0,,,,2019,5,2
527,60,RFBU,,False,Not Selected,,,,US,USD,S,6943281.44,X,,2018.0,2018,12,1
528,60,RFBU,,False,Not Selected,,,,US,USD,H,-64792.19,X,,2016.0,2018,12,1
529,60,RFBU,,False,Not Selected,,,,US,USD,H,-639118.0,X,,2016.0,2018,12,1
530,60,RFBU,,False,Not Selected,,,,US,USD,H,-623742.0,X,,2016.0,2018,12,2
531,60,RFBU,,False,Not Selected,,,,US,USD,H,-1727829.25,X,,2016.0,2018,12,2
532,60,RFBU,,False,Not Selected,,,,US,USD,S,2126397.0,X,,2016.0,2018,12,1
533,60,RFBU,,False,Not Selected,,,,US,USD,H,-908091.62,X,,2016.0,2018,12,1
534,60,RFBU,,False,Not Selected,,,,US,USD,H,-602323.0,X,,2017.0,2018,12,1
535,60,RFBU,,False,Not Selected,,,,US,USD,H,-1832290.1,X,,2017.0,2018,12,1
536,60,RFBU,,False,Not Selected,,,,US,USD,H,-169327.72,X,,2017.0,2018,12,2
537,60,RFBU,,False,Not Selected,,,,US,USD,H,-341818.0,X,,2018.0,2018,12,2
538,60,RFBU,,False,Not Selected,,,,US,USD,H,-573394.0,X,,2018.0,2018,12,1
539,60,RFBU,,False,Not Selected,,,,US,USD,H,-1366089.0,X,,2018.0,2018,12,1
540,60,RFBU,,False,Not Selected,,,,US,USD,H,-28729.0,X,,2018.0,2018,12,1
541,60,RFBU,,False,Not Selected,,,,US,USD,S,97138.98,X,,2010.0,2018,12,2
542,60,RFBU,,False,Not Selected,,,,US,USD,S,8161.0,X,,2010.0,2018,12,3
543,60,RFBU,,False,Not Selected,,,,US,USD,S,68542.0,X,,2010.0,2018,12,1
544,60,RFBU,,False,Not Selected,,,,US,USD,S,8391.44,X,,2010.0,2018,12,4
